1606044542;100.5
1606055942;105
1606046642;106
1606058042;93
1606048742;119
1606060142;89
1606050842;110
1606041542;127
1606062242;222
1606052942;113.5
1606043642;100
1606055042;105
1606045742;120
1606057142;95
1606047842;109
1606059242;95
1606049942;132
1606040642;116
1606061342;104
1606052042;114
1606042742;117
1606054142;145
1606044842;102.5
1606056242;95
1606046942;112
1606058342;91
1606049042;110
1606060442;97.5
1606051142;133
1606041842;114
1606062542;224
1606053242;103
1606043942;95
1606055342;118
1606046042;103
1606057442;92
1606048142;111
1606059542;93
1606050242;112
1606040942;110
1606061642;214.5
1606052342;109.5
1606043042;113
1606054442;138
1606045142;110
1606056542;94
1606047242;108
1606058642;100
1606049342;119
1606060742;92
1606051442;115
1606042142;115
1606062842;215
1606053542;99
1606044242;98
1606055642;123
1606046342;98
1606057742;95
1606048442;122
1606059842;99
1606050542;114
1606041242;121
1606061942;231
1606052642;104
1606043342;106
1606054742;103
1606045442;115
1606056842;91
1606047542;109.5
1606058942;98
1606049642;114
1606040342;100
1606061042;97
1606051742;112
1606042442;121
1606053842;132
