1605967384;1171.72
1605958084;2350.54
1605951011;316.564
1605978783;0
1605969484;1826.89
1605960184;1082.96
1605953111;651.619
1605980883;0
1605971583;1711.34
1605962284;2118.54
1605982983;0
1605973683;1417.74
1605964384;1618.69
1605955083;637.464
1605975783;0
1605966484;1235.32
1605957184;1508.44
1605950111;173.343
1605977883;0
1605968584;1816.67
1605959284;1057.12
1605952211;382.202
1605979983;0
1605970683;1634.55
1605961384;2212.67
1605982083;0
1605972783;1587.12
1605963484;2018.51
1605984183;0
1605974883;0
1605965584;1867.23
1605956284;1590.78
1605976983;0
1605967684;1691.08
1605958384;2489.85
1605951311;225.315
1605979083;0
1605969783;1834.14
1605960484;2185.15
1605953411;715.1
1605981183;0
1605971883;1702.94
1605962584;2104.77
1605983283;0
1605973983;1134.58
1605964684;1247.62
1605955384;629.52
1605976083;0
1605966783;966.097
1605957484;1965.99
1605950411;387.393
1605978183;0
1605968884;1795.07
1605959584;1360.56
1605952511;472.288
1605980283;0
1605970983;1650.26
1605961684;1966.59
1605982383;0
1605973083;1583.65
1605963784;2583.29
1605984483;0
1605975183;0
1605965884;1328.56
1605956584;1333.41
1605977283;0
1605967983;1514.66
1605958684;2226.35
1605951611;242.758
1605979383;0
1605970083;1634.26
1605960784;2278.29
1605953711;751.335
1605981483;0
1605972183;1725.31
1605962884;1866.29
1605983582;0
1605974283;580.401
1605964984;1602.45
1605955684;1200.92
1605976383;0
1605967083;1188.28
1605957784;1925.85
1605950711;359.302
1605978483;0
1605969184;1798.49
1605959884;1308.89
1605952811;593.271
1605980583;0
1605971283;1672.18
1605961984;1916.15
1605982683;0
1605973383;1548.28
1605964084;1932.9
1605954783;567.316
1605975483;0
1605966184;1429.88
1605956884;1171.94
1605977583;0
1605968283;353.267
1605958984;1469.41
1605951911;373.865
1605979683;0
1605970383;1816.84
1605961084;2289.51
1605954011;855.074
1605981783;0
1605972483;1644.39
1605963184;1714.89
1605983882;0
1605974583;1.60311
1605965284;2013.42
1605955984;1815.4
1605976683;0
