1606143710;104
1606128253;33
1606136900;144
1606130352;33
1606121053;232.9
1606132452;33
1606123153;33
1606140710;103
1606125253;33
1606136259;154
1606142810;104
1606127353;1225.7
1606129452;33
1606138100;1494.9
1606120153;376.1
1606131552;33
1606122253;218.5
1606133652;33
1606139810;102
1606124353;33
1606141910;110
1606126453;184.15
1606144010;154.4
1606128553;33
1606137200;771
1606130652;1115.1
1606121353;1953.9
1606132752;33
1606123453;33
1606141010;128
1606125553;33
1606136559;166
1606143110;96
1606127653;1260.7
1606139316;102
1606129753;33
1606120453;305.3
1606138400;122
1606131852;33
1606122553;156
1606140110;103.5
1606124653;33
1606135658;128
1606142210;111.5
1606126753;101.8
1606144310;100
1606128853;33
1606137500;1451.6
1606119553;368.2
1606136583;819.4
1606134227;33
1606130952;33
1606121653;483.9
1606133052;33
1606123753;33
1606141310;115
1606125853;156.1
1606143410;104
1606127953;33
1606130053;33
1606138699;118
1606120753;176.1
1606132152;33
1606122853;481
1606139493;97
1606140410;105
1606124953;33
1606135958;145
1606142510;102
1606127053;1232.8
1606129152;33
1606119853;2028.4
1606137800;1542.6
1606134527;33
1606131252;33
1606121953;214.65
1606133352;33
1606124053;33
1606141610;114
1606126153;85.95
