1606143710;743
1606128253;0
1606136900;1586
1606130352;0
1606121053;0
1606132452;0
1606123153;0
1606140710;868
1606125253;0
1606136259;0
1606142810;883
1606127353;0
1606129452;0
1606138100;636
1606120153;0
1606131552;0
1606122253;0
1606133652;0
1606139810;900
1606124353;0
1606141910;1172
1606126453;0
1606144010;619
1606128553;0
1606137200;1316
1606130652;0
1606121353;0
1606132752;0
1606123453;0
1606141010;1860
1606125553;0
1606136559;0
1606143110;802
1606127653;0
1606139316;536
1606129753;0
1606120453;0
1606138400;624
1606131852;0
1606122553;0
1606140110;936
1606124653;0
1606135658;0
1606142210;1011
1606126753;0
1606144310;549
1606128853;0
1606137500;764
1606119553;0
1606136583;0
1606134227;0
1606130952;0
1606121653;0
1606133052;0
1606123753;0
1606141310;1771
1606125853;0
1606143410;773
1606127953;0
1606130053;0
1606138699;646
1606120753;0
1606132152;0
1606122853;0
1606139493;500
1606140410;819
1606124953;0
1606135958;0
1606142510;998
1606127053;0
1606129152;0
1606119853;0
1606137800;698
1606134527;0
1606131252;0
1606121953;0
1606133352;0
1606124053;0
1606141610;1286
1606126153;0
