1606044542;363
1606055942;474.5
1606046642;429
1606058042;242
1606048742;712.5
1606060142;148
1606050842;489
1606041542;852.5
1606062242;29
1606052942;605
1606043642;428.5
1606055042;474
1606045742;823
1606057142;236
1606047842;542
1606059242;231
1606049942;1016
1606040642;555
1606061342;110
1606052042;681.5
1606042742;735.5
1606054142;1179.5
1606044842;496
1606056242;220
1606046942;589
1606058342;215
1606049042;566
1606060442;137
1606051142;1087
1606041842;666
1606062542;25
1606053242;479
1606043942;401
1606055342;777
1606046042;572
1606057442;242
1606048142;659
1606059542;181
1606050242;577
1606040942;418
1606061642;69
1606052342;461
1606043042;770
1606054442;1102
1606045142;671.5
1606056542;225
1606047242;661.5
1606058642;286
1606049342;672
1606060742;132
1606051442;517
1606042142;665
1606062842;21
1606053542;468
1606044242;391
1606055642;913
1606046342;253
1606057742;253
1606048442;829.5
1606059842;159
1606050542;419
1606041242;585
1606061942;41
1606052642;548
1606043342;517
1606054742;453.5
1606045442;681.5
1606056842;215
1606047542;665
1606058942;253
1606049642;927
1606040342;367.5
1606061042;137
1606051742;606
1606042442;846
1606053842;1011.5
